ledger_id,customer_id,statement_date,invoice_date,amount,type_id,reference,invoice_number
53498,46017,7/1/2022 14:24,6/1/2022 14:30,47.45,1,,51873
53499,21811,7/1/2008 14:20,5/30/2008 14:20,37.45,1,,51874
53500,25024,7/1/2008 12:38,5/30/2008 0:00,31.14,1,,51875
53500,40004,7/1/2022 9:14,6/1/2022 9:15,1155.16,1,Lewy,51876
53501,70006,7/1/2008 12:27,6/30/2008 12:28,66.45,1,,51877
53502,34005,6/1/2008 0:00,5/30/2008 0:00,146.59,1,,51878
53503,48001,7/1/2008 9:30,5/30/2008 0:00,1620,2,,51879
53505,12523,7/1/2008 12:38,5/30/2008 0:00,98.87,1,,51880
53506,57515,7/1/2008 0:00,5/30/2008 0:00,183.83,1,,51881
53507,2116,7/1/2022 13:49,6/1/2022 13:53,50.82,1,,51882
53508,11122,8/1/2022 14:17,6/1/2022 14:19,279.61,1,Dianne,51883
53509,14514,7/1/2008 8:43,5/30/2008 0:00,40.66,1,PO 2889,51884
53510,28003,7/1/2008 11:45,5/30/2008 0:00,106.96,1,LMB442,51885
53510,28703,7/1/2022 0:00,6/1/2022 0:00,35.19,1,Sutphen,51886
53511,28003,7/1/2008 11:45,5/30/2008 0:00,10989.76,1,435BF,51887
53513,19010,7/1/2008 14:13,5/30/2008 14:13,113.26,1,,51888
53513,25123,7/1/2022 0:00,5/25/2022 0:00,545.39,1,,51889
53515,72008,7/1/2008 0:00,5/30/2008 0:00,41.7,2,,51890
53516,21815,7/1/2022 9:14,6/2/2022 0:00,5318.46,1,2374356,51891
53516,26014,7/1/2008 7:28,5/30/2008 7:29,-36.95,3,,51892
53517,11603,7/1/2008 11:36,5/30/2008 11:36,676.24,1,,51893
53517,28703,7/1/2022 0:00,6/2/2022 0:00,470.7,1,MLM,51894
53518,12806,7/1/2022 0:00,6/2/2022 0:00,78.64,1,,51895
53519,8502,7/1/2008 8:43,5/30/2008 0:00,63.56,1,,51896
53519,12806,7/1/2022 0:00,6/1/2022 0:00,689.81,1,,51897
53521,11111,7/1/2022 9:14,6/2/2022 0:00,124.47,1,,51898
53521,68801,7/1/2008 9:30,5/30/2008 0:00,214,1,,51899
53523,78521,7/1/2008 12:38,5/30/2008 0:00,9.61,1,,51900
53524,66117,7/1/2022 0:00,6/2/2022 0:00,224.92,1,,51901
53525,12026,7/1/2022 0:00,6/2/2022 0:00,208.99,1,,51902
53526,51221,7/1/2008 12:38,5/30/2008 0:00,339.45,1,,51903
53527,11122,7/1/2022 0:00,6/2/2011 0:00,-491.76,3,,51904
53528,37510,7/1/2008 0:00,5/30/2008 0:00,110.7,2,U,51905
53531,51221,7/1/2008 12:38,5/31/2008 0:00,97.3,1,,51906
53533,46519,7/1/2008 14:20,5/31/2008 14:20,-52.97,1,,51907
53535,70024,7/1/2008 12:38,5/31/2008 0:00,107.05,1,,51908
53537,12820,7/1/2008 11:15,5/31/2008 11:15,133.36,1,,51909
53538,19010,7/1/2008 14:13,5/31/2008 14:13,490,1,,51910
53540,52007,7/1/2022 9:14,6/3/2022 0:00,767.7,1,,51911
53544,56217,7/1/2022 0:00,6/4/2022 0:00,147.78,1,,51912
53546,37004,7/1/2008 11:45,5/31/2008 0:00,-900,3,,51913
53546,66117,7/1/2022 0:00,6/4/2022 0:00,-1188.58,3,,51914
53547,21012,7/1/2008 0:00,5/31/2008 0:00,-428.75,3,,51915
53548,37004,7/1/2008 11:36,5/31/2008 11:36,69.55,1,,51916
53548,78521,7/1/2022 0:00,6/6/2011 0:00,-29.49,3,,51917
53549,78521,7/1/2022 0:00,6/6/2022 0:00,9.6,1,,51918
53549,96019,7/1/2008 7:39,5/31/2008 0:00,-207.47,3,,51919
53550,25123,7/1/2022 0:00,6/6/2022 0:00,534.5,1,,51920
53553,40004,7/1/2022 9:14,6/6/2022 9:15,133.28,1,Lista,51921
53553,56217,7/1/2008 10:36,5/31/2008 10:36,269.75,1,,51922
53554,67017,7/1/2008 10:36,5/31/2008 0:00,16.59,1,,51923
53555,9505,7/1/2022 9:14,6/6/2022 9:15,2741.12,1,,51924
53555,67017,7/1/2008 7:39,5/31/2008 0:00,-400.94,3,,51925
53556,73510,5/1/2008 0:00,6/2/2008 0:00,-2500,3,,51926
53557,11122,8/1/2022 14:17,6/6/2022 14:19,333.2,1,Dianne,51927
53560,9505,7/1/2022 8:15,6/6/2022 0:00,-16383.75,3,,51928
53560,51221,7/1/2008 12:38,6/2/2008 0:00,438.7,1,,51929
53561,66117,7/1/2022 0:00,6/6/2022 0:00,277.23,1,,51930
53561,91919,7/1/2008 11:15,6/2/2008 11:15,22.44,1,,51931
53562,7505,7/1/2008 12:27,6/2/2008 12:28,50.29,1,,51932
53562,17214,7/1/2022 9:14,6/6/2022 0:00,334.27,1,,51933
53564,5006,7/1/2008 11:45,6/2/2008 0:00,-553.2,3,,51934
53566,66117,7/1/2022 0:00,6/6/2022 0:00,121.55,1,,51935
53567,2116,7/1/2008 9:31,6/2/2008 9:32,324.39,1,,51936
53567,29016,7/1/2022 13:49,6/7/2022 13:53,253.38,1,,51937
53569,2205,7/1/2022 9:14,6/7/2022 0:00,40.25,1,,51938
53570,2205,7/1/2022 0:00,6/7/2022 0:00,716.52,1,dover,51939
53570,12820,7/1/2008 7:39,6/2/2008 0:00,-100,3,,51940
53571,25123,7/1/2022 0:00,6/1/2022 0:00,685.71,1,,51941
53572,88501,7/1/2008 9:30,6/2/2008 0:00,95.77,1,Rt. 15,51942
53573,28003,7/1/2008 11:45,6/2/2008 0:00,204.05,1,448BF,51943
53573,56017,7/1/2022 0:00,6/7/2022 0:00,13,1,,51944
53574,21011,7/1/2008 14:20,6/2/2008 14:20,622.02,1,,51945
53576,24014,7/1/2008 8:43,6/2/2008 0:00,160.22,1,,51946
53577,25017,7/1/2008 9:31,6/2/2008 9:32,20.7,1,,51947
53577,27020,7/1/2022 0:00,6/7/2022 0:00,141.33,1,,51948
53578,77602,7/1/2008 9:30,6/2/2008 0:00,116.9,1,,51949
53579,91919,7/1/2008 11:15,6/2/2008 11:15,213.71,1,,51950
53581,19012,7/1/2008 0:00,6/2/2008 0:00,-51,3,,51951
53582,9505,7/1/2008 11:45,6/2/2008 0:00,-684.6,3,,51952
53583,11011,7/1/2008 14:20,6/2/2008 14:20,469.73,1,,51953
53584,24512,8/1/2008 8:07,6/2/2008 8:13,35.66,1,,51954
53585,27020,7/1/2022 0:00,6/8/2022 0:00,119.47,1,,51955
53585,28003,7/1/2008 11:45,6/2/2008 0:00,288.11,1,449LMB,51956
53586,27020,7/1/2008 8:51,6/2/2008 0:00,-30.42,3,,51957
53588,73510,8/1/2008 8:07,6/3/2008 8:13,122.24,1,,51958
53589,21811,7/1/2008 14:20,5/3/2008 14:20,5.2,1,,51959
53590,35024,7/1/2008 12:38,6/9/2008 0:00,450.72,1,,51960
53590,40004,7/1/2022 9:14,6/8/2022 0:00,0,1,lewy,51961
53591,52606,7/1/2022 9:14,6/8/2022 0:00,19.09,1,,51962
53594,15022,7/1/2008 12:38,6/3/2008 0:00,184.04,1,,51963
53594,20410,7/1/2022 9:14,6/8/2022 0:00,276.16,1,,51964
53595,66008,7/1/2008 11:15,6/3/2008 11:15,273.92,1,,51965
53596,25123,7/1/2022 0:00,6/8/2022 0:00,460.62,1,,51966
53597,25123,7/1/2022 0:00,6/8/2011 0:00,-2600,3,,51967
53598,16012,7/1/2022 0:00,6/8/2022 0:00,242.57,1,,51968
53598,82602,7/1/2008 9:30,6/3/2008 0:00,5.89,1,,51969
53599,49508,7/1/2008 0:00,6/3/2008 0:00,-137.06,1,,51970
53600,60019,7/1/2022 0:00,6/9/2011 0:00,-25,3,,51971
53601,18520,7/1/2008 7:39,6/3/2008 0:00,-600,3,,51972
53602,12506,7/1/2022 8:15,6/9/2022 0:00,-46.61,3,,51973
53604,12806,7/1/2022 0:00,6/9/2022 0:00,117.89,1,,51974
53604,21814,7/1/2008 8:43,6/3/2008 0:00,1765.59,1,,51975
53605,72506,7/1/2008 12:27,6/3/2008 12:28,344.2,1,,51976
53606,10016,7/1/2008 9:31,6/3/2008 9:32,1349.06,1,britt,51977
53607,10016,7/1/2008 9:31,6/3/2008 9:32,28.42,1,cheney,51978
53608,52606,7/1/2008 11:45,6/3/2008 0:00,-1599.37,3,,51979
53609,17214,7/1/2008 8:43,6/3/2008 0:00,736.37,1,,51980
53612,35110,7/1/2008 0:00,6/3/2008 0:00,22,2,N,51981
53613,82002,7/1/2008 11:45,6/3/2008 0:00,-95.82,3,,51982
53614,38004,7/1/2008 11:45,6/3/2008 0:00,-8.51,3,,51983
53615,24014,7/1/2008 7:28,6/3/2008 7:29,-250,3,,51984
53616,42517,7/1/2008 0:00,6/3/2008 0:00,499.84,2,,51985
53618,2205,7/1/2022 0:00,6/9/2022 0:00,3135.1,1,dover,51986
53618,16012,7/1/2008 10:36,6/3/2008 0:00,131.55,1,,51987
53619,66117,7/1/2022 0:00,6/10/2022 0:00,39.11,1,,51988
53620,50023,7/1/2008 12:38,6/3/2008 0:00,442.66,1,,51989
53622,61507,7/1/2008 0:00,6/4/2008 0:00,2188.76,2,,51990
53623,25123,7/1/2022 0:00,6/10/2022 0:00,262.35,1,,51991
53623,73510,8/1/2008 8:07,6/4/2008 8:13,681.44,1,,51992
53624,40004,7/1/2022 9:14,6/10/2022 0:00,266.29,1,36 lower,51993
53625,32504,7/1/2008 11:45,6/4/2008 0:00,-1789.75,3,,51994
53625,40004,7/1/2022 9:14,6/10/2022 0:00,36.44,1,wolf,51995
53626,17214,7/1/2022 8:15,6/10/2022 0:00,-126.88,3,,51996
53626,32504,7/1/2008 11:36,6/4/2008 11:36,18.54,1,,51997
53628,56217,7/1/2022 0:00,6/10/2022 0:00,-104.92,3,,51998
53629,28003,7/1/2008 11:45,6/4/2008 0:00,127.33,1,456LMB,51999
53630,42215,7/1/2008 9:31,5/4/2008 9:32,528.1,1,,52000
53632,16012,7/1/2022 0:00,6/10/2022 0:00,22.07,1,,52001
53633,21020,7/1/2022 0:00,6/10/2022 0:00,1118.5,1,,52002
53633,72506,7/1/2008 12:27,6/4/2008 12:28,109.14,1,,52003
53634,12506,7/1/2008 12:27,6/4/2008 12:28,25.41,1,,52004
53634,28703,7/1/2022 8:15,6/10/2022 12:19,-1981.96,3,,52005
53635,21811,7/1/2022 8:15,6/10/2022 0:00,-53.2,3,,52006
53640,2613,7/1/2008 8:43,6/4/2008 8:44,11.07,1,,52007
53641,25024,7/1/2008 12:38,6/4/2008 0:00,25.63,1,,52008
53641,46017,7/1/2022 14:24,6/13/2022 14:30,4.78,1,,52009
53642,33305,7/1/2008 14:06,6/4/2008 0:00,672.5,1,,52010
53642,66117,7/1/2022 0:00,6/13/2022 0:00,21.1,1,,52011
53643,99501,7/1/2008 11:45,6/4/2008 0:00,-10000,3,,52012
53645,9505,7/1/2022 9:14,6/13/2022 9:15,89.78,1,,52013
53646,15022,7/1/2008 0:00,6/4/2008 0:00,-8500,3,,52014
53647,49508,7/1/2008 0:00,6/4/2008 0:00,970.48,1,,52015
53649,15022,7/1/2008 12:38,6/4/2008 0:00,704.72,1,,52016
53650,10006,7/1/2008 11:45,6/4/2008 0:00,-500,3,,52017
53651,10006,7/1/2008 12:27,6/4/2008 12:28,273.1,1,,52018
53652,7521,7/1/2022 0:00,6/13/2022 0:00,35.29,1,,52019
53652,12506,7/1/2008 12:27,6/4/2008 12:28,26.96,1,,52020
53653,52021,7/1/2022 0:00,6/13/2011 0:00,-411.2,3,,52021
53654,25420,7/1/2022 0:00,6/13/2022 0:00,1132.08,1,,52022
53656,77006,7/1/2008 11:45,6/4/2008 0:00,-23.54,3,,52023
53657,15014,7/1/2008 7:28,6/4/2008 7:29,-1307.01,3,,52024
53657,28703,7/1/2022 0:00,6/13/2022 0:00,117.29,1,Sutphen,52025
53658,11107,7/1/2008 11:45,6/4/2008 0:00,-296.57,3,,52026
53658,29203,7/1/2022 9:14,6/13/2022 9:15,385.56,1,,52027
53659,8015,7/1/2008 0:00,6/4/2008 0:00,-73.83,3,,52028
53660,88502,7/1/2008 11:45,6/13/2008 0:00,-103.57,3,,52029
53661,88302,7/1/2008 11:15,6/4/2008 11:15,224.66,1,,52030
53662,28004,7/1/2008 11:45,6/4/2008 0:00,-387.83,3,,52031
53663,11512,7/1/2008 0:00,6/4/2008 0:00,-294.04,3,,52032
53664,70006,7/1/2008 12:27,6/4/2008 12:28,214.05,1,,52033
53665,49508,7/1/2008 0:00,6/4/2008 0:00,-974.38,1,,52034
53665,78521,7/1/2022 0:00,6/14/2022 0:00,89.25,1,,52035
53668,13008,7/1/2022 9:14,6/14/2022 0:00,66.1,2,6 orchard,52036
53670,13008,7/1/2022 9:14,6/14/2022 0:00,36.68,2,,52037
53670,27014,7/1/2008 8:43,6/5/2008 0:00,207.9,2,,52038
53675,46203,7/1/2008 10:56,6/5/2008 0:00,90.81,1,,52039
53676,10017,7/1/2022 13:49,6/15/2022 13:53,1530.07,1,,52040
53676,46017,7/1/2008 0:00,6/5/2008 0:00,142.31,1,,52041
53677,10017,7/1/2022 13:49,6/15/2022 13:53,1807.29,1,,52042
53678,40004,7/1/2022 9:14,6/15/2022 0:00,368.5,1,70 e shr,52043
53679,2116,7/1/2008 9:31,6/5/2008 9:32,814.78,1,,52044
53680,28003,7/1/2008 11:45,6/5/2008 0:00,248.88,1,460BF,52045
53680,37004,7/1/2022 8:15,6/15/2022 0:00,-369.13,3,,52046
53681,28003,7/1/2008 11:45,6/5/2008 0:00,6.93,1,461C6,52047
53681,37004,7/1/2022 9:14,6/16/2022 9:15,71.12,1,,52048
53682,10016,7/1/2022 13:49,6/15/2022 13:53,238.84,1,nick,52049
53682,49508,7/1/2008 0:00,6/5/2008 0:00,146.85,1,,52050
53684,40004,7/1/2008 0:00,6/5/2008 0:00,317.79,1,,52051
53685,49508,7/1/2008 0:00,6/5/2008 0:00,471.55,1,,52052
53686,17104,7/1/2008 11:45,6/5/2008 0:00,-1326.8,3,,52053
53687,28003,7/1/2008 11:45,6/5/2008 0:00,152.88,1,462LMB,52054
53688,10016,7/1/2022 13:49,6/16/2022 13:53,94,2,OLLC,52055
53688,70524,7/1/2008 12:38,6/5/2008 0:00,415.16,1,,52056
53689,88302,7/1/2008 11:15,6/5/2008 11:15,227.91,1,,52057
53690,70524,7/1/2008 12:38,6/5/2008 0:00,-582,1,,52058
53691,25123,8/1/2022 14:17,6/16/2022 14:19,138.61,1,,52059
53691,70524,7/1/2008 12:38,6/5/2008 0:00,557.26,1,,52060
53692,50023,7/1/2008 12:38,6/5/2008 0:00,1155.6,1,,52061
53693,16012,7/1/2008 10:36,6/5/2008 0:00,571.34,1,,52062
53695,18212,7/1/2008 14:20,6/5/2008 14:20,31.78,1,,52063
53696,42024,7/1/2008 12:38,6/5/2008 0:00,551.05,1,,52064
53697,37024,7/1/2008 12:38,6/5/2008 0:00,75.81,1,,52065
53698,37024,7/1/2008 0:00,6/5/2008 0:00,-230.4,3,,52066
53698,40004,7/1/2022 9:14,6/17/2022 0:00,1865.84,1,496 w shr,52067
53699,2205,7/1/2022 9:14,6/17/2022 0:00,493.78,1,,52068
53700,14514,7/1/2008 8:43,6/5/2008 0:00,55.64,1,PO 2900,52069
53700,29016,7/1/2022 13:49,6/17/2022 13:53,97.46,1,,52070
53702,41520,7/1/2022 0:00,6/17/2011 0:00,-95.48,3,,52071
53702,42517,7/1/2008 0:00,6/5/2008 0:00,-287.67,3,,52072
53704,46017,7/1/2022 0:00,6/17/2022 0:00,-360.37,3,,52073
53708,90008,7/1/2008 0:00,6/5/2008 0:00,15.31,1,,52074
53710,40004,7/1/2008 0:00,6/5/2008 0:00,2859.19,1,McNally,52075
53712,20512,7/1/2022 8:15,6/17/2022 0:00,-495,3,,52076
53713,28303,7/1/2022 0:00,6/18/2011 0:00,-62.09,3,,52077
53714,10016,7/1/2008 9:31,6/7/2008 9:32,105.83,1,britt,52078
53714,40004,7/1/2022 9:14,6/20/2022 0:00,11241.47,1,36 lower,52079
53716,2205,7/1/2022 9:14,6/20/2022 0:00,103.81,1,,52080
53718,11206,7/1/2008 12:27,6/6/2008 12:28,1408.12,1,,52081
53719,2205,7/1/2008 11:45,6/6/2008 0:00,-916.81,3,,52082
53720,2205,7/1/2008 12:27,6/6/2008 12:28,55.69,1,,52083
53721,44515,7/1/2008 9:31,6/6/2008 9:32,1578.68,1,,52084
53722,16504,7/1/2008 11:36,6/6/2008 11:36,48.48,1,,52085
53722,66117,7/1/2022 0:00,6/20/2022 0:00,61.39,1,,52086
53726,12806,7/1/2022 0:00,6/21/2022 0:00,947.36,1,,52087
53728,40004,7/1/2022 9:14,6/21/2022 0:00,2309.71,1,36 lower,52088
53729,29016,7/1/2022 0:00,6/21/2022 0:00,-300,3,,52089
53732,11111,7/1/2022 9:14,6/21/2022 0:00,31.99,1,,52090
53732,60019,7/1/2008 10:36,6/6/2008 0:00,537.41,1,,52091
53733,11111,7/1/2022 8:15,6/21/2022 0:00,-1541.46,3,,52092
53733,72008,7/1/2008 0:00,6/6/2008 0:00,52.8,2,,52093
53734,6514,7/1/2022 8:15,6/21/2022 0:00,-2843.21,3,,52094
53735,11111,7/1/2022 9:14,6/21/2022 0:00,275.09,1,,52095
53736,90502,7/1/2008 11:45,6/6/2008 0:00,-76.78,3,,52096
53737,21014,7/1/2008 7:28,6/6/2008 7:29,-229.01,3,,52097
53737,66117,7/1/2022 0:00,6/22/2022 0:00,76.09,1,,52098
53738,21920,7/1/2008 7:39,6/6/2008 0:00,-20.87,3,,52099
53739,20512,7/1/2008 0:00,6/6/2008 0:00,-302.5,3,,52100
53740,2116,7/1/2022 13:49,6/22/2022 13:53,37.11,1,,52101
53740,14514,7/1/2008 8:43,6/6/2008 0:00,29.96,1,PO 2902,52102
53744,16504,7/1/2008 11:36,6/6/2008 11:36,188.52,1,,52103
53746,56017,7/1/2022 0:00,6/22/2022 0:00,115.16,1,,52104
53747,32504,7/1/2008 11:36,6/6/2008 11:36,1204.12,1,,52105
53748,11111,7/1/2022 9:14,6/22/2022 0:00,366.79,1,,52106
53748,32520,7/1/2008 12:38,6/6/2008 0:00,77.3,2,,52107
53749,12523,7/1/2008 12:38,6/6/2008 0:00,68.53,1,,52108
53750,75119,7/1/2008 10:36,6/6/2008 0:00,77.9,1,,52109
53751,20410,7/1/2022 0:00,6/22/2022 0:00,122.83,1,,52110
53752,10513,7/1/2022 9:14,6/22/2022 0:00,127.95,1,,52111
53754,37510,7/1/2008 0:00,6/6/2008 0:00,122.52,2,U,52112
53755,18212,7/1/2008 14:20,6/7/2008 14:20,30.23,1,,52113
53756,4810,7/1/2022 9:14,6/23/2022 0:00,1375.46,1,,52114
53756,24014,7/1/2008 8:43,6/7/2008 0:00,132.68,1,,52115
53757,40120,8/1/2008 10:31,6/7/2008 10:31,538.34,1,,52116
53760,46017,7/1/2008 0:00,6/7/2008 0:00,159.68,1,,52117
53762,21520,7/1/2008 12:38,6/7/2008 0:00,35.1,1,,52118
53763,12806,7/1/2022 9:14,6/20/2022 0:00,-2712.27,3,,52119
53764,12806,7/1/2022 0:00,6/23/2022 0:00,221.78,1,,52120
53767,77602,7/1/2008 9:30,6/7/2008 0:00,138.61,1,,52121
53768,20010,7/1/2008 14:06,6/7/2008 14:08,51.47,1,,52122
53768,29016,7/1/2022 13:49,6/24/2022 13:53,467.02,1,,52123
53769,29203,7/1/2022 9:14,6/24/2022 9:15,20.26,1,,52124
53770,33305,7/1/2008 14:06,6/7/2008 0:00,22.36,1,,52125
53772,40004,7/1/2022 9:14,6/24/2022 0:00,-35679.63,3,,52126
53773,19010,7/1/2008 14:13,6/7/2008 14:13,578.59,1,,52127
53773,33520,7/1/2022 9:14,6/24/2022 9:15,-35,3,,52128
53774,56017,7/1/2008 10:36,6/7/2008 10:36,89.52,1,,52129
53775,70524,7/1/2008 12:38,6/7/2008 0:00,384.5,1,,52130
53776,14904,7/1/2008 11:36,6/7/2008 11:36,16.05,1,,52131
53776,27020,7/1/2022 0:00,6/24/2022 0:00,147.09,1,,52132
53777,32504,7/1/2008 11:36,6/7/2008 11:36,3.53,1,,52133
53779,6514,7/1/2022 9:14,6/25/2022 0:00,6539.95,1,,52134
53780,10016,7/1/2008 9:31,6/7/2008 9:32,-151.26,1,,52135
53780,76203,7/1/2022 9:14,6/25/2022 9:15,230.31,1,,52136
53781,10016,8/1/2022 11:40,6/27/2022 0:00,314.82,2,st. michae,52137
53782,22208,7/1/2008 11:45,6/7/2008 0:00,-570,3,,52138
53784,25123,8/1/2022 14:17,6/27/2022 14:19,40.39,1,,52139
53784,37024,7/1/2008 12:38,6/7/2008 0:00,5.86,1,,52140
53785,2205,8/1/2022 9:33,6/27/2022 9:35,66.1,1,,52141
53785,8024,7/1/2008 12:38,6/9/2008 0:00,119.63,1,,52142
53787,19012,7/1/2008 14:20,6/16/2008 14:20,63.713,1,,52143
53788,15022,7/1/2008 12:38,6/9/2008 0:00,1103.87,1,,52144
53789,82002,7/1/2008 9:30,6/9/2008 0:00,113.63,1,,52145
53790,11122,8/1/2022 14:17,6/27/2022 14:19,13.33,1,Dianne,52146
53793,58217,6/1/2022 14:31,6/27/2022 14:35,-72.92,3,,52147
53794,24812,7/1/2008 9:42,6/9/2008 9:43,194.95,1,,52148
53794,52501,7/1/2022 0:00,6/27/2011 0:00,-57.84,3,,52149
53795,40115,7/1/2022 9:14,6/27/2022 0:00,-426.28,3,,52150
53796,28004,7/1/2008 11:36,6/9/2008 11:36,65.27,1,,52151
53796,66117,7/1/2022 0:00,6/27/2022 0:00,-39.7,3,,52152
53797,32520,7/1/2008 12:38,6/9/2008 0:00,590.63,2,,52153
53799,28103,8/1/2022 9:33,6/27/2022 9:35,107.96,1,,52154
53799,57515,7/1/2008 0:00,6/9/2008 0:00,1603.56,1,,52155
53800,2516,8/1/2022 11:40,6/27/2022 0:00,34.44,1,,52156
53801,20512,1/1/2024 9:10,12/22/2023 0:00,-344,3,,52157
53802,40115,7/1/2008 0:00,6/9/2008 0:00,-22.26,3,,52158
53803,22108,7/1/2008 11:45,6/9/2008 0:00,-252.68,3,,52159
53804,9003,7/1/2008 9:30,6/9/2008 0:00,622.58,1,,52160
53804,11111,8/1/2022 10:41,6/28/2022 11:18,144.96,1,,52161
53805,4002,7/1/2008 9:30,6/9/2008 0:00,587.98,1,roni,52162
53807,12806,8/1/2022 14:17,6/28/2022 14:19,170.69,1,,52163
53808,2501,8/1/2022 9:22,6/28/2022 9:31,123.69,1,,52164
53808,28003,7/1/2008 11:45,6/9/2008 0:00,135.89,1,BF,52165
53810,6514,8/1/2022 10:41,6/28/2022 11:18,482.48,1,,52166
53810,49508,7/1/2008 0:00,6/9/2008 0:00,14.18,1,,52167
53814,49508,7/1/2008 0:00,6/9/2008 0:00,153.61,1,,52168
53815,25123,8/1/2022 14:17,6/28/2022 14:19,62.54,1,,52169
53815,28004,7/1/2008 11:36,6/9/2008 11:36,40.66,1,,52170
53816,56017,8/1/2022 12:51,6/28/2022 12:59,94.15,1,,52171
53818,28703,8/1/2022 9:33,6/28/2022 9:35,570.28,1,MLM,52172
53819,40004,8/1/2022 9:33,6/29/2022 9:35,2805.3,2,496 w shr,52173
53820,13008,8/1/2022 11:40,6/29/2022 0:00,1735,5,,52174
53821,57515,7/1/2008 0:00,6/10/2008 0:00,192.26,1,,52175
53823,2205,8/1/2022 9:33,6/29/2022 9:35,2072.14,1,,52176
53823,33520,7/1/2008 12:38,6/10/2008 0:00,19.26,1,,52177
53824,10016,8/1/2022 11:40,6/29/2022 0:00,95,1,castle,52178
53825,65908,7/1/2008 0:00,6/10/2008 0:00,225.4,1,,52179
53827,13008,7/1/2008 0:00,6/10/2008 0:00,600,2,,52180
53827,52021,8/1/2022 14:17,6/29/2022 14:19,383.85,1,,52181
53828,66117,8/1/2022 12:51,6/29/2022 0:00,722.62,1,,52182
53830,77006,7/1/2008 12:27,6/10/2008 12:28,177.89,1,,52183
53831,19010,7/1/2008 14:13,6/10/2008 14:13,433.99,1,,52184
53831,25123,8/1/2022 14:17,6/29/2022 14:19,229.78,1,,52185
53832,2116,7/1/2008 9:31,6/10/2008 9:32,-395.26,1,,52186
53832,20018,7/1/2022 0:00,6/29/2022 0:00,-2076.79,3,,52187
53833,9517,7/1/2022 0:00,6/22/2022 0:00,-39.08,3,,52188
53834,12512,8/1/2022 10:41,6/29/2022 11:18,108.5,1,,52189
53837,21814,7/1/2008 8:43,6/10/2008 0:00,541.63,1,,52190
53837,46017,8/1/2022 13:16,6/29/2022 11:15,-1407.35,3,,52191
53839,24812,7/1/2008 9:42,6/10/2008 9:43,147.51,1,,52192
53840,25812,7/1/2008 0:00,6/10/2008 0:00,-15.4,3,,52193
53841,8502,7/1/2008 11:45,6/10/2008 0:00,-90.47,3,,52194
53842,60019,7/1/2008 7:39,6/10/2008 0:00,-2262.31,3,,52195
53843,21815,8/1/2022 11:40,6/30/2022 0:00,2505.69,1,2378023,52196
53843,47011,7/1/2008 0:00,6/10/2008 0:00,-490.24,3,,52197
53844,21815,8/1/2022 11:40,6/29/2022 0:00,2505.69,1,2378007,52198
53844,45011,7/1/2008 0:00,6/10/2008 0:00,-854.84,3,,52199
53845,27614,8/1/2022 11:40,6/30/2022 11:40,380.54,1,,52200
53845,35204,7/1/2008 11:45,6/10/2008 0:00,-13600.13,3,,52201
53846,28424,7/1/2008 0:00,6/10/2008 0:00,-1385.05,3,,52202
53847,17214,7/1/2008 8:43,6/10/2008 0:00,203.73,1,,52203
53848,42215,7/1/2008 9:31,6/10/2008 9:32,235.4,1,,52204
53848,78801,8/1/2022 13:16,6/30/2022 11:15,-4776,3,,52205
53849,88501,7/1/2008 9:30,6/10/2008 0:00,417.84,1,48 shore r,52206
53850,27511,7/1/2008 14:20,5/10/2008 14:20,117.7,1,,52207
53851,16012,7/1/2008 0:00,6/10/2008 0:00,69.55,1,,52208
53853,17821,7/1/2008 8:43,6/10/2008 0:00,108.73,1,,52209
53854,2501,8/1/2022 9:22,7/1/2022 9:31,236.6,1,,52210
53855,2501,8/1/2022 13:16,7/1/2022 11:15,-795.7,3,,52211
53855,72210,5/1/2008 0:00,6/10/2008 0:00,-1523.32,3,,52212
53856,52021,8/1/2022 14:17,7/1/2022 14:19,47.66,1,,52213
53856,70306,7/1/2008 11:45,6/11/2008 0:00,-3018.8,3,,52214
53857,10016,8/1/2022 11:40,7/1/2022 0:00,69.72,1,Bob,52215
53859,42816,8/1/2009 8:28,6/11/2008 8:28,4173,1,,52216
53860,57515,7/1/2008 0:00,6/11/2008 0:00,152.48,1,,52217
53860,72503,8/1/2022 9:33,7/1/2022 9:35,298.02,1,,52218
53861,91919,7/1/2008 11:15,6/11/2008 11:15,124.07,1,,52219
53863,57515,7/1/2008 0:00,6/11/2008 0:00,6947.75,1,,52220
53863,77606,8/1/2022 9:33,7/1/2022 9:35,916.98,1,,52221
53865,53024,7/1/2008 12:38,6/11/2008 0:00,60.37,1,,52222
53866,15517,8/1/2022 12:51,7/1/2022 12:59,37.64,1,,52223
53867,53024,7/1/2008 0:00,6/11/2008 0:00,-77.89,3,,52224
53868,16504,7/1/2008 11:36,6/11/2008 11:36,126.68,1,,52225
53868,27020,8/1/2022 14:17,7/1/2022 14:19,120,1,,52226
53870,20010,7/1/2008 14:06,6/11/2008 14:08,39.26,1,,52227
53871,29016,8/1/2022 12:51,7/2/2022 12:59,56.3,1,,52228
53872,12512,7/1/2008 11:15,6/11/2008 11:15,100.58,1,,52229
53874,32520,7/1/2008 12:38,6/11/2008 0:00,130.8,2,,52230
53875,21815,8/1/2022 11:40,7/5/2022 0:00,3038.81,1,2378015,52231
53875,24812,7/1/2008 9:42,6/11/2008 9:43,61.82,1,,52232
