ledger_id,customer_id,statement_date,ledger_date,amount,type_id,reference,ledger_order
77702,11803,5/1/11 0:00,4/8/11 0:00,634.55,2,113327N,47122
77703,24601,5/1/11 12:55,4/8/11 12:56,196.24,1,,47089
77704,16220,5/1/11 15:07,4/8/11 15:07,997.24,1,,47057
77705,12512,5/1/11 7:49,4/8/11 7:51,20.28,1,,47203
77711,28104,5/1/11 7:36,4/9/11 8:05,-3000,3,,47032
77713,75024,5/1/11 0:00,4/9/11 0:00,29.96,1,,47335
77714,19614,5/1/11 7:49,4/8/11 0:00,1184.23,1,,47227
77716,21811,5/1/11 16:28,4/11/11 0:00,25.09,1,,47189
77721,2205,5/1/11 0:00,4/11/11 0:00,122.35,1,,47132
77723,15101,5/1/11 0:00,4/11/11 0:00,18.83,1,,47119
77725,92507,5/1/11 0:00,4/11/11 0:00,700,1,,47150
77726,40004,5/1/11 10:40,4/11/11 0:00,5766.49,1,biondo,47276
77728,30015,5/1/11 0:00,4/11/11 0:00,-218,3,,47049
77730,2205,5/1/11 7:36,4/11/11 8:05,-1583.98,3,,47034
77731,88501,5/1/11 7:36,4/11/11 8:05,0,3,8000 dep.,47031
77732,44002,5/1/11 12:55,4/11/11 12:56,14.98,1,,47091
77733,70006,5/1/11 0:00,4/12/11 0:00,357.49,1,,47142
77734,28003,5/1/11 12:55,4/12/11 0:00,147.29,1,BF kitchen,47110
77735,45024,5/1/11 0:00,4/12/11 0:00,627.9,2,,47331
77736,28104,5/1/11 7:49,4/12/11 0:00,491.93,1," """,47267
77737,11311,5/1/11 16:28,4/12/11 0:00,-21.67,1,,47186
77738,16220,5/1/11 15:07,4/12/11 15:07,-1239.72,1,,47058
77740,15007,5/1/11 0:00,4/12/11 0:00,386.27,1,,47148
77742,21811,5/1/11 0:00,4/12/11 0:00,-196.46,3,,47044
77744,34005,5/1/11 7:36,4/12/11 8:05,-3727.82,3,,47035
77745,70024,5/1/11 0:00,4/12/11 0:00,5.35,1,,47333
77747,20010,5/1/11 0:00,4/12/11 0:00,12.99,1,,47158
77748,17214,5/1/11 10:40,4/12/11 0:00,634.85,1,,47287
77749,47011,5/1/11 0:00,4/12/11 0:00,-59.42,3,,47045
77750,45024,5/1/11 0:00,4/12/11 0:00,808.5,2,,47332
77751,18212,5/1/11 7:49,4/12/11 0:00,148.54,1,,47216
77755,25812,5/1/11 7:49,4/13/11 0:00,34.24,1,,47221
77757,37510,5/1/11 0:00,4/13/11 0:00,6,2,,47167
77759,4002,5/1/11 11:05,4/13/11 11:12,-145.08,3,,47075
77762,46017,5/1/11 7:49,4/13/11 0:00,-500,3,,47255
77763,15014,5/1/11 7:49,4/13/11 0:00,1776.2,1,,47224
77764,70110,5/1/11 0:00,4/13/11 0:00,1196.8,1,,47173
77767,21811,5/1/11 16:28,4/14/11 0:00,97.36,1,,47191
77768,25123,5/1/11 0:00,4/14/11 0:00,337.75,1,,47305
77770,11311,5/1/11 16:28,4/14/11 0:00,87.74,1,,47188
77773,40004,5/1/11 10:40,4/14/11 0:00,39.01,1,cranb lk,47277
77774,27014,5/1/11 0:00,4/14/11 0:00,58.85,2,i,47231
77780,37510,5/1/11 0:00,4/14/11 0:00,26.88,2,,47168
77781,14514,5/1/11 0:00,4/14/11 0:00,-11.67,1,,47197
77782,21520,5/1/11 0:00,4/14/11 0:00,54.57,1,,47297
77784,21811,5/1/11 16:28,4/14/11 0:00,21.4,1,,47190
77788,25024,5/1/11 0:00,4/14/11 0:00,240.75,1,,47326
77789,11803,5/1/11 11:05,4/14/11 11:12,-431.9,3,,47078
77790,28003,5/1/11 12:55,4/14/11 0:00,93.63,1,sutphen,47111
77791,28424,5/1/11 0:00,4/14/11 0:00,114.69,1,,47312
77794,28104,5/1/11 7:49,4/14/11 0:00,43.24,1," """,47265
77796,16220,5/1/11 15:07,4/14/11 0:00,19.15,1,,47060
77800,88502,5/1/11 12:55,4/15/11 12:56,127.63,1,,47095
77805,50023,5/1/11 0:00,4/15/11 0:00,52.22,1,,47307
77806,35024,5/1/11 0:00,4/15/11 0:00,70.66,1,,47337
77810,97502,5/1/11 12:55,4/15/11 12:56,351,2,,47098
77813,37510,5/1/11 0:00,4/15/11 0:00,40.32,2,,47169
77814,8021,5/1/11 0:00,4/15/11 0:00,76.4,1,,47300
77815,47010,4/1/10 0:00,4/15/10 0:00,-100,3,,47171
77817,31605,5/1/11 0:00,4/15/11 0:00,50.58,1,,47138
77818,12512,5/1/11 7:49,4/15/11 0:00,-425.31,3,,47214
77819,13103,5/1/11 0:00,4/15/11 0:00,79.18,1,,47125
77820,28003,5/1/11 12:55,4/15/11 0:00,2407.5,1,lakeland,47109
77821,16014,5/1/11 7:49,4/15/11 0:00,87.21,1,,47225
77826,10016,5/1/11 7:49,4/15/11 0:00,251,1,loscano,47244
77831,8021,5/1/11 12:20,4/6/11 12:20,318.54,1,,47072
77836,85002,5/1/11 11:05,4/16/11 11:12,-23.72,3,,47076
77840,2501,5/1/11 12:55,4/18/11 12:56,84.21,1,,47086
77841,2205,5/1/11 0:00,4/18/11 0:00,128.77,1,,47135
77844,53024,5/1/11 0:00,4/18/11 0:00,330.79,1,,47330
77845,15007,5/1/11 0:00,4/18/11 0:00,42.75,1,,47147
77847,12107,5/1/11 12:55,4/18/11 12:56,-8000,3,,47082
77851,2205,5/1/11 0:00,4/18/11 0:00,3285.97,1,,47134
77852,25024,5/1/11 0:00,4/18/11 0:00,83.41,1,,47316
77854,16220,5/1/11 7:49,4/18/11 0:00,331.7,1,,47238
77857,82602,5/1/11 12:55,4/18/11 12:56,65.69,1,,47093
77860,15007,5/1/11 0:00,4/18/11 0:00,111.23,1,,47149
77863,56017,5/1/11 7:49,4/8/11 0:00,-206.55,3,,47260
77867,70006,5/1/11 0:00,4/19/11 0:00,90.72,1,,47143
77868,11120,6/1/11 15:38,4/23/11 15:38,2700,2,,47398
77869,28003,5/1/11 12:55,4/19/11 0:00,206.84,1,,47113
77871,11120,5/1/11 14:27,4/19/11 14:27,2647.18,1,,47345
77872,25024,5/1/11 0:00,4/19/11 0:00,86.67,1,,47317
77873,28104,5/1/11 7:49,4/19/11 0:00,69.94,1," """,47268
77875,28003,5/1/11 12:55,4/19/11 0:00,12.52,1,,47112
77876,82602,5/1/11 12:55,4/19/11 12:56,28.77,1,,47094
77881,60019,5/1/11 10:40,4/19/11 0:00,-13,3,,47290
77889,11512,5/1/11 0:00,4/19/11 0:00,51.36,1,,47198
77890,11311,5/1/11 7:49,4/19/11 0:00,1962.38,1,,47256
77891,44002,5/1/11 12:55,4/19/11 12:56,121.68,1,,47092
77892,11803,5/1/11 0:00,4/19/11 0:00,186,2,113407N,47123
77893,37004,5/1/11 0:00,4/19/11 0:00,20.87,1,,47129
77894,37004,5/1/11 11:05,4/19/11 11:12,-400,3,,47079
77895,50015,5/1/11 7:49,4/19/11 0:00,73.19,1,,47234
77896,10016,5/1/11 7:49,4/19/11 0:00,302.32,1,loscano,47245
77902,45011,5/1/11 0:00,4/19/11 0:00,-95.71,3,,47193
77904,20010,5/1/11 0:00,4/19/11 0:00,104.84,1,,47159
77905,72506,5/1/11 0:00,4/20/11 0:00,183.36,1,,47146
77909,8524,5/1/11 0:00,4/20/11 0:00,362.18,1,,47310
77910,42024,5/1/11 0:00,4/20/11 0:00,383.45,1,,47329
77912,28105,5/1/11 10:40,4/20/11 10:40,178.95,1,,47269
77913,25024,5/1/11 0:00,4/20/11 0:00,95.44,1,,47318
77914,11311,5/1/11 16:28,4/20/11 0:00,87.74,1,,47184
77918,16220,5/1/11 7:49,4/20/11 0:00,4832.66,1,,47239
77922,28003,5/1/11 11:05,4/20/11 11:12,-34608.68,3,,47077
77923,8021,5/1/11 12:20,3/23/11 12:20,-14528.74,3,,47066
77925,44512,5/1/11 7:49,4/20/11 0:00,422.65,1,,47215
77927,77006,5/1/11 11:05,4/20/11 11:12,-154.08,3,,47081
77928,10016,5/1/11 7:49,4/20/11 0:00,-406.1,3,,47246
77930,46017,5/1/11 7:49,4/20/11 0:00,149.96,1,,47252
77934,2116,5/1/11 7:49,4/20/11 0:00,113.85,1,,47237
77936,16012,5/1/11 7:49,4/20/11 7:51,360.42,1,,47209
77938,28003,5/1/11 0:00,4/21/11 0:00,36.44,1,BF Kitchen,47116
77941,56017,5/1/11 7:49,4/21/11 0:00,32.17,1,,47258
77942,28003,5/1/11 0:00,4/21/11 0:00,47.35,1,2 lake rd.,47115
77943,28104,5/1/11 7:49,4/21/11 0:00,605.09,1," """,47266
77944,40004,8/1/11 0:00,4/21/09 0:00,6189.25,1,personal,48525
77950,25424,5/1/11 0:00,4/21/11 0:00,197.95,1,,47327
77951,12512,5/1/11 7:49,4/21/11 7:51,18.19,1,,47204
77954,2205,5/1/11 0:00,4/21/11 0:00,165.13,1,,47133
77955,2501,5/1/11 12:55,4/21/11 12:56,93.97,1,,47087
77957,25123,5/1/11 0:00,4/21/11 0:00,76.23,1,,47306
77958,28105,5/1/11 10:40,4/21/11 10:40,60.35,1,,47270
77959,46017,5/1/11 7:49,4/21/11 0:00,3.32,1,lk. shawne,47253
77960,8021,6/1/11 12:56,4/22/11 12:56,140.38,1,,47389
77963,21520,5/1/11 0:00,4/22/11 0:00,14.77,1,,47298
77964,40004,5/1/11 10:40,4/22/11 0:00,112.35,1,,47278
77967,73510,5/1/11 0:00,4/21/11 0:00,28.09,1,,47178
77968,11512,5/1/11 0:00,4/22/11 0:00,53.82,1,,47200
77969,11512,5/1/11 0:00,4/22/11 0:00,38.41,1,,47199
77970,16012,5/1/11 7:49,4/22/11 0:00,106.63,1,,47213
77972,20010,6/1/11 13:36,4/22/11 0:00,-204.1,3,,47353
77974,28424,5/1/11 0:00,4/23/11 0:00,12.17,1,,47313
77977,19614,5/1/11 7:49,4/25/11 0:00,28.36,1,,47228
77978,28105,5/1/11 10:40,4/25/11 10:40,1926,1,,47271
77980,28105,5/1/11 10:40,4/25/11 10:40,154.99,1,,47272
77981,28003,5/1/11 0:00,4/25/11 0:00,19.8,1,,47117
77983,47011,5/1/11 0:00,4/25/11 0:00,155.15,1,,47195
77985,11111,5/1/11 16:28,4/25/11 16:30,8.03,1,,47182
77987,18520,5/1/11 0:00,4/25/11 0:00,11.24,1,,47296
77988,62519,5/1/11 0:00,4/25/11 0:00,451.38,1,,47292
77989,16220,5/1/11 7:49,4/25/11 0:00,-1314.12,1,,47240
77990,36001,5/1/11 11:05,4/25/11 11:12,-187.15,3,,47074
77991,70024,5/1/11 0:00,4/25/11 0:00,-59.06,1,,47334
77992,67017,5/1/11 7:49,4/25/11 0:00,-3410.89,3,,47262
77993,10519,5/1/11 10:40,4/21/11 0:00,2136.79,1,,47288
77994,90008,5/1/11 0:00,4/25/11 0:00,-19.65,1,,47156
77999,28104,6/1/11 12:09,4/26/11 12:10,268.5,2,lk. shawne,47501
78000,16504,6/1/11 8:02,4/26/11 8:04,1005.59,1,,47598
78003,25123,6/1/11 0:00,4/26/11 0:00,800.21,1,,47755
78007,11311,6/1/11 8:02,4/26/11 0:00,487.08,1,,47608
78009,35110,6/1/11 0:00,4/26/11 0:00,113.95,2,Z,47559
78011,60019,5/1/11 10:40,4/26/11 0:00,-500,3,,47291
78012,25308,5/1/11 0:00,4/26/11 0:00,-10000,3,,47152
78013,51221,6/1/11 0:00,4/26/11 0:00,434.78,1,,47734
78014,53217,6/1/11 0:00,4/26/11 0:00,308.27,1,,47671
78015,71010,6/1/11 12:09,4/26/11 0:00,321,1,,47554
78017,28105,5/1/11 10:40,4/26/11 10:40,275.53,1,,47273
78020,25017,5/1/11 7:49,4/26/11 0:00,-100.61,3,,47249
78026,2501,6/1/11 13:05,4/26/11 10:38,90.68,1,,47448
78028,77219,6/1/11 0:00,4/26/11 0:00,138.62,1,,47683
78031,28003,6/1/11 13:05,4/26/11 0:00,118.03,1,BF office,47474
78032,51221,6/1/11 0:00,4/27/11 0:00,48.65,1,,47735
78033,10016,6/1/11 0:00,4/27/11 0:00,17.09,1,epstein,47661
78036,70006,5/1/11 11:05,4/27/11 11:12,-1972.05,3,,47080
78037,14514,5/1/11 0:00,4/27/11 0:00,-250,3,,47196
78038,46017,6/1/11 0:00,4/27/11 0:00,80.94,1,lk forest,47665
78039,34005,6/1/11 12:09,4/27/11 0:00,138.67,1,,47523
78042,10519,5/1/11 10:40,4/27/11 0:00,1040.04,1,,47289
78044,68121,6/1/11 0:00,4/27/11 0:00,66.39,1,,47739
78045,72010,6/1/11 15:10,4/27/11 15:10,280.34,1,,47563
78047,45024,6/1/11 0:00,4/27/11 0:00,297.5,2,,47790
78048,37004,6/1/11 12:09,4/27/11 0:00,276.6,1,,47511
78050,28104,6/1/11 8:02,4/27/11 8:04,81.38,1,,47581
78054,2116,6/1/11 0:00,4/27/11 0:00,60.96,1,,47654
78055,51221,6/1/11 0:00,4/27/11 0:00,19.26,1,,47736
78056,46017,6/1/11 0:00,5/5/11 0:00,28.3,1,lk forest,47667
78057,17214,6/1/11 0:00,4/27/11 0:00,-2339.51,3,,47382
78060,28424,6/1/11 0:00,4/27/11 0:00,25.2,1,,47770
78061,16012,6/1/11 8:02,4/27/11 0:00,263.87,1,,47611
78062,12523,6/1/11 0:00,4/27/11 0:00,360.65,1,,47744
78064,25123,6/1/11 0:00,4/27/11 0:00,208.44,1,,47756
78065,28103,6/1/11 8:02,4/27/11 8:04,756.49,1,,47584
78068,29006,7/1/11 10:28,6/11/11 10:28,16.5,2,,48071
78069,20010,6/1/11 12:09,4/27/11 0:00,35.06,1,,47556
78071,21811,6/1/11 0:00,4/28/11 0:00,27.38,1,,47573
78072,53217,6/1/11 0:00,4/28/11 0:00,68,1,,47672
78073,28103,6/1/11 8:02,4/28/11 8:04,787.94,1,,47583
78074,13103,6/1/11 13:05,4/28/11 0:00,92.02,1,,47485
78075,12512,6/1/11 8:02,4/28/11 0:00,337.01,1,,47610
78077,70524,6/1/11 0:00,4/28/11 0:00,262.9,1,,47793
78078,2205,6/1/11 12:09,4/28/11 0:00,16,1,,47514
78079,51221,6/1/11 0:00,4/28/11 0:00,-35.47,1,,47737
78080,85011,6/1/11 0:00,4/28/11 0:00,204.8,1,,47576
78081,70524,6/1/11 0:00,4/28/11 0:00,574.52,1,,47792
78082,56017,6/1/11 0:00,4/28/11 0:00,149.87,1,,47673
78084,16220,5/1/11 7:49,4/28/11 0:00,799.83,1,,47247
78085,45219,6/1/11 0:00,4/28/11 0:00,372.77,1,,47681
78086,40004,6/1/11 0:00,4/28/11 0:00,-10241.54,3,,47365
78088,28003,6/1/11 13:05,4/28/11 0:00,67.85,1,BF office,47476
78089,28003,6/1/11 13:05,4/28/11 0:00,12.2,1,main lk.,47475
78094,88502,6/1/11 13:05,4/29/11 10:38,16.59,1,,47470
78100,73510,6/1/11 15:10,4/29/11 15:10,50.96,1,,47564
78101,8524,6/1/11 0:00,4/29/11 0:00,107.64,1,,47763
78102,16012,6/1/11 8:02,4/29/11 0:00,354.22,1,,47612
78104,28424,6/1/11 0:00,4/29/11 0:00,75.55,1,,47771
78105,2501,6/1/11 13:05,4/29/11 10:38,180.72,1,,47450
78106,12523,6/1/11 0:00,4/29/11 0:00,1213.44,1,,47745
78108,78521,6/1/11 0:00,4/29/11 0:00,157.26,1,,47743
78109,21520,6/1/11 0:00,4/29/11 0:00,231.31,1,,47721
78110,28203,6/1/11 0:00,4/29/11 0:00,194.01,1,,47703
78111,11311,6/1/11 0:00,4/29/11 0:00,10036.6,1,,47570
78114,2501,6/1/11 13:05,4/29/11 10:38,161.96,1,,47451
78115,18520,6/1/11 0:00,4/29/11 0:00,1.45,1,,47720
78116,84502,6/1/11 13:05,4/29/11 10:38,285.99,1,,47468
78117,8524,5/1/11 0:00,4/29/11 0:00,2976.18,1,,47356
78118,37510,6/1/11 15:10,4/29/11 15:10,56.4,2,,47561
78119,50023,6/1/11 12:56,4/29/11 0:00,-1296.71,3,,47391
78122,25424,6/1/11 0:00,4/29/11 0:00,25.68,1,,47789
78125,52007,5/1/11 0:00,4/29/11 0:00,581,2,,47339
78127,2501,6/1/11 13:05,4/29/11 10:38,95.87,1,,47452
78130,52007,5/1/11 0:00,4/29/11 0:00,-5000,3,,47341
78131,52007,5/1/11 0:00,4/29/11 0:00,-581,3,,47342
78132,12523,6/1/11 0:00,4/29/11 0:00,-300,1,,47746
78134,28103,6/1/11 8:02,4/29/11 8:04,45.48,1,,47585
78135,2501,6/1/11 0:00,4/29/11 0:00,14.93,1,,47449
78136,84502,6/1/11 13:05,4/30/11 10:38,30.3,1,,47469
78139,53024,6/1/11 0:00,4/30/11 0:00,372.28,1,,47791
78140,16014,6/1/11 0:00,4/30/11 0:00,556.84,1,,47637
78141,21520,6/1/11 0:00,4/30/11 0:00,86.48,1,,47722
78142,16220,6/1/11 12:56,4/30/11 12:56,-10167.21,3,,47386
78145,17810,6/1/11 0:00,5/11/11 0:00,-15.75,3,,47373
78146,10513,6/1/11 12:56,5/11/11 0:00,-823.9,3,,47394
78147,13103,6/1/11 14:32,4/30/11 14:32,-6.99,3,,47359
78148,8020,6/1/11 0:00,5/2/11 0:00,19.15,1,,47690
78149,35024,6/1/11 0:00,5/2/11 0:00,98.81,1,,47759
78154,20010,6/1/11 12:09,5/2/11 0:00,115.59,1,,47557
78155,19214,6/1/11 0:00,5/2/11 0:00,651.63,1,,47645
78156,2205,6/1/11 12:09,5/2/11 0:00,498.1,1,,47515
78157,2501,6/1/11 13:05,5/2/11 10:38,63.93,1,,47453
78159,27014,6/1/11 0:00,5/2/11 0:00,70.79,2,,47650
78160,75119,6/1/11 0:00,5/2/11 0:00,28.89,1,,47682
78161,7521,6/1/11 12:56,5/2/11 12:56,-656.64,3,,47388
78162,39021,6/1/11 0:00,5/2/11 0:00,6.31,1,,47733
78165,11011,6/1/11 0:00,5/2/11 0:00,-209.19,3,,47376
78167,28003,6/1/11 13:05,5/2/11 0:00,367.97,1,main lake,47473
78169,20103,6/1/11 14:32,5/2/11 14:32,-367.86,3,,47360
78170,17214,6/1/11 0:00,5/2/11 0:00,700.1,1,gellman,47638
78171,93007,6/1/11 12:09,5/2/11 0:00,217.43,1,,47543
78176,8021,6/1/11 12:56,5/3/11 0:00,-1106.63,3,,47390
78177,21811,6/1/11 0:00,5/3/11 0:00,17.23,1,,47574
78179,26520,6/1/11 0:00,5/3/11 0:00,27.15,1,,47729
78181,28105,6/1/11 12:09,5/2/11 0:00,36.95,1,somo,47504
78183,25024,6/1/11 0:00,5/3/11 0:00,19.85,1,,47779
78186,78521,7/1/11 0:00,5/30/11 0:00,0.59,1,,48259
78187,66008,6/1/11 0:00,5/3/11 0:00,66.71,1,,47688
78188,21520,6/1/11 0:00,5/3/11 0:00,196.75,1,,47723
78189,13103,6/1/11 13:05,5/3/11 0:00,17.12,1,,47488
78190,82602,6/1/11 14:32,5/3/11 14:32,-94.46,3,,47357
78191,11311,6/1/11 0:00,5/3/11 0:00,-2264.12,3,,47378
78192,11311,6/1/11 0:00,5/3/11 0:00,-5000,3,,47579
78193,40115,6/1/11 0:00,5/3/11 0:00,15.84,1,,47653
78194,17214,6/1/11 0:00,5/3/11 0:00,1146.88,1,57 lksd,47639
78195,95019,6/1/11 0:00,5/3/11 0:00,311.37,1,,47686
78199,16012,6/1/11 8:02,5/4/11 0:00,144.77,1,,47613
78203,28105,6/1/11 12:09,5/4/11 0:00,300.73,1,8 robbins,47505
78204,25812,6/1/11 0:00,5/4/11 0:00,7.44,1,,47627
78206,14514,6/1/11 0:00,5/4/11 0:00,6.16,1,,47575
78207,16220,6/1/11 0:00,5/4/11 0:00,166.58,1,,47699
78209,28103,6/1/11 8:02,5/4/11 8:04,71.69,1,,47586
78210,28004,6/1/11 14:32,5/4/11 14:32,-54.72,3,,47362
78211,72008,6/1/11 11:17,5/4/11 0:00,-209.68,3,a,47371
78212,52515,6/1/11 12:56,5/4/11 12:56,-142.28,3,,47384
78216,70524,6/1/11 0:00,5/4/11 0:00,-2350,3,,47396
78217,70524,6/1/11 0:00,5/4/11 0:00,305.06,1,,47796
78219,28424,6/1/11 12:56,5/4/11 0:00,-151.58,3,,47392
78221,70524,6/1/11 0:00,5/4/11 0:00,1725.32,1,,47795
78222,25024,6/1/11 0:00,5/5/11 0:00,122.19,1,,47782
78223,7521,6/1/11 0:00,5/5/11 0:00,272.85,1,,47731
78224,16220,6/1/11 0:00,5/5/11 0:00,66.34,1,,47700
78227,2501,6/1/11 13:05,5/5/11 10:38,231.22,1,,47454
78230,70524,6/1/11 0:00,5/5/11 0:00,447.26,1,,47797
78233,67017,6/1/11 0:00,5/5/11 0:00,199.02,1,,47677
78234,8524,6/1/11 0:00,5/5/11 0:00,2744.28,1,,47764
78241,2613,6/1/11 0:00,5/5/11 0:00,27.29,1,,47629
78244,21811,6/1/11 0:00,5/5/11 0:00,67.57,1,,47572
78245,93007,6/1/11 12:09,5/5/11 0:00,671.32,1,,47544
78247,16005,6/1/11 12:56,5/5/11 12:56,-7637.4,3,,47385
78249,46017,6/1/11 0:00,5/5/11 0:00,254.39,1,scordato,47666
7825,25024,6/1/11 0:00,5/4/11 0:00,120.1,1,,47780
78250,24020,6/1/11 15:41,5/5/11 15:41,472.51,1,,47429
78251,37510,6/1/11 15:10,5/17/11 15:10,166.19,2,,47562
78252,25024,6/1/11 0:00,5/5/11 0:00,161.55,1,,47781
78253,16005,6/1/11 12:09,5/5/11 0:00,2723.85,1,,47519
78254,21520,6/1/11 12:56,5/6/11 12:56,-69.34,3,,47387
78255,25024,6/1/11 12:56,5/5/11 0:00,-78.27,3,E,47395
78256,56010,6/1/11 0:00,5/5/11 0:00,-441.7,3,,47374
78257,88502,6/1/11 14:32,5/5/11 14:32,-127.63,3,,47358
78261,28105,6/1/11 12:09,5/5/11 0:00,15.84,1,,47506
78262,28104,6/1/11 14:32,5/5/11 14:32,-3500,3,,47361
78263,28105,6/1/11 12:09,5/5/11 0:00,302.54,1,8 robbins,47507
78264,19803,6/1/11 12:09,5/5/11 12:10,11.24,1,,47496
78266,17214,6/1/11 0:00,5/5/11 0:00,-96.51,1,gellman,47640
78267,93007,6/1/11 12:09,5/5/11 0:00,440.84,1,,47545
78268,82602,6/1/11 13:05,5/5/11 10:38,20.33,1,,47466
78269,28003,6/1/11 13:05,5/5/11 0:00,138.03,1,BF office,47477
78270,28424,6/1/11 0:00,5/5/11 0:00,46.26,1,,47772
78273,7521,6/1/11 0:00,5/6/11 0:00,275.5,1,,47732
78274,70006,6/1/11 12:09,5/6/11 0:00,622.85,1,,47531
78276,12007,6/1/11 12:09,5/6/11 0:00,1200.54,1,,47536
78277,28103,6/1/11 8:02,5/6/11 8:04,6928.25,1,,47588
78281,12523,6/1/11 0:00,5/6/11 0:00,352.56,1,,47747
78282,28103,6/1/11 8:02,5/6/11 8:04,635.58,1,,47587
78283,93007,6/1/11 12:09,5/6/11 0:00,275.53,1,,47546
78284,40004,6/1/11 8:02,5/6/11 8:04,5791.87,1,lk mohwk,47604
78286,28103,6/1/11 8:02,5/6/11 8:04,352.57,1,,47589
78288,16012,6/1/11 8:02,5/6/11 0:00,927.16,1,,47614
78290,72506,6/1/11 11:17,5/6/11 11:17,-516.67,3,,47370
78291,2501,6/1/11 13:05,5/6/11 10:38,207.42,1,,47455
78292,40115,6/1/11 12:56,5/6/11 12:56,-17.71,3,,47383
78293,68121,6/1/11 0:00,5/6/11 0:00,18.3,1,,47740
78295,16005,6/1/11 12:09,5/6/11 0:00,903.5,1,,47520
78296,31605,6/1/11 0:00,5/6/11 0:00,-50.58,3,,47364
78297,31605,7/1/11 10:28,5/6/11 10:28,-10000,3,,48062
78298,2116,6/1/11 0:00,5/6/11 0:00,14.08,1,,47655
78299,13614,6/1/11 0:00,5/6/11 0:00,12.63,1,,47631
78300,28003,6/1/11 13:05,5/6/11 0:00,41.84,1,SZI,47478
78304,11620,6/1/11 0:00,5/7/11 0:00,223.1,1,,47695
78306,28424,6/1/11 0:00,5/9/11 0:00,44.94,1,,47773
78307,37004,6/1/11 14:32,5/7/11 14:32,-300,3,,47363
78310,35024,6/1/11 12:56,5/7/11 0:00,-260.31,3,,47393
78311,15007,6/1/11 15:28,5/7/11 15:28,-540.25,3,,47368
78313,28103,6/1/11 8:02,5/7/11 8:04,128.4,1,,47590
78314,67017,6/1/11 0:00,5/7/11 0:00,141.24,1,,47678
78315,75024,6/1/11 15:01,5/7/11 15:04,44.75,1,,47800
78317,2501,6/1/11 13:05,5/9/11 10:38,1036.55,1,,47456
78319,25024,6/1/11 0:00,5/9/11 0:00,63.26,1,,47783
78322,16220,6/1/11 0:00,5/9/11 0:00,143.21,1,,47701
78324,11803,7/1/11 14:52,5/9/11 0:00,292.5,2,113591,47837
78327,68121,6/1/11 0:00,5/9/11 0:00,16.44,1,,47741
78328,2116,6/1/11 0:00,5/9/11 0:00,19.15,1,,47656
78329,28104,6/1/11 12:09,5/9/11 0:00,8.19,1,lk. shawne,47509
78332,28103,6/1/11 8:02,5/9/11 8:04,42.8,1,,47591
78333,93007,6/1/11 12:09,5/9/11 0:00,605.62,1,,47548
78334,99402,6/1/11 11:17,5/9/11 11:17,-390.56,3,,47369
78335,19614,6/1/11 0:00,5/9/11 0:00,9.14,1,,47642
78336,99402,6/1/11 13:05,5/9/11 10:38,8.03,1,,47471
78337,2005,6/1/11 12:09,5/9/11 0:00,147.13,1,,47513
78338,31605,6/1/11 12:09,5/9/11 0:00,117.7,1,,47538
78341,28203,6/1/11 0:00,5/9/11 0:00,2052.33,1,,47704
78342,19614,6/1/11 0:00,5/9/11 0:00,-49.22,1,,47643
78343,93007,6/1/11 12:09,5/9/11 0:00,62.28,1,,47547
78344,36001,6/1/11 13:05,5/9/11 10:38,22.47,1,,47464
78345,28003,6/1/11 13:05,5/9/11 0:00,63.83,1,BF table,47479
78348,28203,6/1/11 0:00,5/9/11 0:00,20.06,1,,47705
78350,40004,6/1/11 12:09,5/9/11 0:00,411.95,1,birch pk,47522
78352,10016,6/1/11 0:00,5/9/11 0:00,95.23,1,loscano,47649
78353,16012,6/1/11 8:02,5/9/11 0:00,324.64,1,,47615
78359,70006,6/1/11 12:09,5/10/11 0:00,109.23,1,,47532
78361,28104,6/1/11 12:09,5/10/11 12:10,3350,2,randolph,47502
78362,25024,6/1/11 0:00,5/11/11 0:00,193.91,1,,47784
78363,66008,6/1/11 0:00,5/10/11 0:00,129.73,1,,47689
78366,13103,6/1/11 13:05,5/10/11 0:00,78.65,1,,47489
78368,16504,6/1/11 12:09,5/10/11 12:10,192.6,1,,47497
78372,11001,9/1/10 0:00,2/27/02 0:00,12.76,1,,32840
78374,56017,6/1/11 0:00,5/10/11 0:00,95.75,1,,47675
78375,21520,6/1/11 0:00,5/10/11 0:00,64.38,1,,47724
78376,12512,6/1/11 0:00,2/7/11 0:00,-183.35,3,,47379
78377,28003,6/1/11 13:05,5/10/11 0:00,106.2,1,BF kitchen,47480
78378,2501,6/1/11 13:05,5/10/11 10:38,255.56,1,,47457
78379,15014,6/1/11 0:00,5/10/11 0:00,-1776.2,3,,47381
78380,25812,6/1/11 0:00,5/10/11 0:00,-33.35,3,,47380
78381,56017,6/1/11 0:00,5/10/11 0:00,60.19,1,,47674
78385,73510,6/1/11 15:10,5/10/11 15:10,20.24,1,,47565
78386,93007,6/1/11 12:09,5/10/11 0:00,40.66,1,,47549
78389,24020,6/1/11 15:41,5/10/11 15:41,252.54,1,,47430
78390,7502,6/1/11 13:05,5/10/11 10:38,80.8,1,,47465
78391,16012,6/1/11 8:02,5/10/11 0:00,33.45,1,,47616
78395,25024,6/1/11 0:00,5/11/11 0:00,133.74,1,,47785
78396,90008,6/1/11 0:00,5/11/11 0:00,-143.31,3,,47372
78398,55324,6/1/11 15:01,5/11/11 15:04,1519.4,1,,47799
